entry_ts_jst	entry_price	hold_sec	exit_price	pnl	dir	reason
2024-07-24T18:29:00+09:00	39405.0	0	39425.1	0.1	LONG	TP
2024-07-25T17:46:00+09:00	38275.0	3540	38135.0	120.0	SHORT	HORIZON
2024-07-25T22:21:00+09:00	38080.0	240	38037.0	-63.0	LONG	TRAILING_SL
2024-07-26T04:26:00+09:00	39075.0	60	39063.2	-8.2	SHORT	TP
2024-07-26T11:35:00+09:00	38165.0	300	38181.8	-36.8	SHORT	TRAILING_SL
2024-07-26T20:41:00+09:00	38025.0	120	38009.9	-4.9	SHORT	TP
2024-07-27T04:49:00+09:00	37425.0	0	37439.8	-5.2	LONG	TP
2024-07-29T18:00:00+09:00	38310.0	3540	38640.0	310.0	LONG	HORIZON
2024-07-29T23:39:00+09:00	38675.0	0	38667.2	-12.2	SHORT	TP
2024-07-30T07:27:00+09:00	38080.0	180	38055.8	-44.2	LONG	TRAILING_SL
2024-07-30T23:55:00+09:00	38495.0	0	38517.3	-42.3	SHORT	TRAILING_SL
2024-07-31T18:02:00+09:00	38005.0	0	37990.6	-34.4	LONG	TRAILING_SL
2024-08-01T00:01:00+09:00	39100.0	0	39145.9	-65.9	SHORT	TRAILING_SL
2024-08-01T06:33:00+09:00	38660.0	60	38654.3	-14.3	SHORT	TP
2024-08-01T12:02:00+09:00	38780.0	3540	38905.0	-145.0	SHORT	HORIZON
2024-08-01T19:33:00+09:00	37900.0	60	37867.4	-52.6	LONG	TRAILING_SL
2024-08-02T00:08:00+09:00	37910.0	5220	39030.0	1100.0	LONG	HORIZON
2024-08-02T13:47:00+09:00	36755.0	60	36790.5	-55.5	SHORT	TRAILING_SL
2024-08-03T05:34:00+09:00	37850.0	60	37842.3	-12.3	SHORT	TP
2024-08-05T12:43:00+09:00	34785.0	60	34765.9	-0.9	SHORT	TP
2024-08-05T20:48:00+09:00	34135.0	60	34203.6	-88.6	SHORT	TRAILING_SL
2024-08-06T02:13:00+09:00	35700.0	300	35611.5	68.5	SHORT	TP
2024-08-06T11:43:00+09:00	33465.0	60	33429.3	15.7	SHORT	TP
2024-08-07T02:50:00+09:00	32770.0	480	32710.3	39.7	SHORT	TP
2024-08-07T07:05:00+09:00	31750.0	0	31806.9	-76.9	SHORT	TRAILING_SL
2024-08-07T11:24:00+09:00	33800.0	120	33753.8	-66.2	LONG	TRAILING_SL
2024-08-07T17:47:00+09:00	33365.0	3540	34500.0	1115.0	LONG	HORIZON
2024-08-07T22:04:00+09:00	35525.0	0	35589.1	-84.1	SHORT	TRAILING_SL
2024-08-08T06:51:00+09:00	33310.0	120	33271.0	-59.0	LONG	TRAILING_SL
2024-08-08T17:46:00+09:00	33950.0	0	33982.5	12.5	LONG	TRAILING_SL
2024-08-09T07:37:00+09:00	35480.0	3540	35345.0	115.0	SHORT	HORIZON
2024-08-09T11:20:00+09:00	35615.0	540	35645.7	-50.7	SHORT	TRAILING_SL
2024-08-09T17:55:00+09:00	35885.0	3540	35345.0	520.0	SHORT	HORIZON
2024-08-09T23:41:00+09:00	34935.0	6780	34650.0	-305.0	LONG	HORIZON
2024-08-10T04:13:00+09:00	34815.0	60	34857.2	22.2	LONG	TP
2024-08-13T11:01:00+09:00	35010.0	780	35091.3	61.3	LONG	TP
2024-08-13T18:16:00+09:00	35800.0	60	35771.7	8.3	SHORT	TP
2024-08-13T23:31:00+09:00	35990.0	60	36029.9	-59.9	SHORT	TRAILING_SL
2024-08-14T05:01:00+09:00	35265.0	0	35224.6	-60.4	LONG	TRAILING_SL
2024-08-14T18:02:00+09:00	36580.0	0	36616.2	-56.2	SHORT	TRAILING_SL
2024-08-15T05:01:00+09:00	35900.0	3540	35955.0	35.0	LONG	HORIZON
2024-08-16T06:33:00+09:00	36215.0	3540	36225.0	-10.0	LONG	HORIZON
2024-08-16T14:14:00+09:00	37635.0	0	37624.7	-30.3	LONG	TRAILING_SL
2024-08-17T02:49:00+09:00	36595.0	240	36608.5	-33.5	SHORT	TRAILING_SL
2024-08-17T06:34:00+09:00	37025.0	3540	37350.0	305.0	LONG	HORIZON
2024-08-19T11:51:00+09:00	37685.0	3540	37660.0	5.0	SHORT	HORIZON
2024-08-19T23:31:00+09:00	37420.0	60	37368.0	32.0	SHORT	TP
2024-08-20T06:20:00+09:00	37505.0	0	37478.3	-46.7	LONG	TRAILING_SL
2024-08-20T17:46:00+09:00	37890.0	3540	37770.0	-140.0	LONG	HORIZON
2024-08-20T22:14:00+09:00	38165.0	60	38178.2	-6.8	LONG	TP
2024-08-21T22:19:00+09:00	37955.0	60	37940.4	-5.4	SHORT	TP
2024-08-22T03:49:00+09:00	37920.0	3540	37935.0	-35.0	SHORT	HORIZON
2024-08-22T07:54:00+09:00	37890.0	0	37876.7	-6.7	SHORT	TP
2024-08-22T11:17:00+09:00	37820.0	60	37807.6	-7.6	SHORT	TP
2024-08-22T18:17:00+09:00	38065.0	0	38044.7	0.3	SHORT	TP
2024-08-23T05:33:00+09:00	38180.0	0	38188.5	-28.5	SHORT	TRAILING_SL
2024-08-23T11:32:00+09:00	38120.0	60	38105.7	-34.3	LONG	TRAILING_SL
2024-08-23T19:25:00+09:00	38120.0	60	38163.7	23.7	LONG	TP
2024-08-24T07:01:00+09:00	38415.0	180	38422.4	-27.4	SHORT	TRAILING_SL
2024-08-26T14:28:00+09:00	38350.0	840	38339.8	-9.8	SHORT	TP
2024-08-26T23:26:00+09:00	38005.0	0	38015.2	-30.2	SHORT	TRAILING_SL
2024-08-27T04:21:00+09:00	38535.0	0	38526.1	-11.1	SHORT	TP
2024-08-27T13:56:00+09:00	38030.0	0	38012.7	-37.3	LONG	TRAILING_SL
2024-08-27T21:30:00+09:00	38080.0	3540	38145.0	45.0	LONG	HORIZON
2024-08-28T04:10:00+09:00	38180.0	0	38192.8	-32.8	SHORT	TRAILING_SL
2024-08-28T07:46:00+09:00	38205.0	240	38233.9	-48.9	SHORT	TRAILING_SL
2024-08-28T23:33:00+09:00	38315.0	240	38300.5	-5.5	SHORT	TP
2024-08-29T07:33:00+09:00	38225.0	0	38233.0	-28.0	SHORT	TRAILING_SL
2024-08-30T01:41:00+09:00	38400.0	180	38382.0	-2.0	SHORT	TP
2024-08-30T07:20:00+09:00	38480.0	600	38505.2	-45.2	SHORT	TRAILING_SL
2024-08-30T13:09:00+09:00	38250.0	180	38198.2	-71.8	LONG	TRAILING_SL
2024-08-30T23:43:00+09:00	38565.0	60	38587.5	-42.5	SHORT	TRAILING_SL
2024-08-31T06:30:00+09:00	38530.0	3540	38645.0	-135.0	SHORT	HORIZON
2024-09-03T17:45:00+09:00	38875.0	0	38870.2	-24.8	LONG	TRAILING_SL
2024-09-03T19:42:00+09:00	38850.0	60	38833.6	-36.4	LONG	TRAILING_SL
2024-09-04T00:04:00+09:00	38780.0	5400	38590.0	-210.0	LONG	HORIZON
2024-09-04T02:26:00+09:00	38805.0	3540	38790.0	-35.0	LONG	HORIZON
2024-09-04T06:40:00+09:00	38840.0	240	38846.0	-14.0	LONG	TP
2024-09-04T18:04:00+09:00	37315.0	0	37294.5	-40.5	LONG	TRAILING_SL
2024-09-04T23:50:00+09:00	36935.0	6240	38825.0	1870.0	LONG	HORIZON
2024-09-05T07:48:00+09:00	38290.0	60	38270.8	-0.8	SHORT	TP
2024-09-05T11:54:00+09:00	36775.0	60	36759.5	-35.5	LONG	TRAILING_SL
2024-09-05T19:39:00+09:00	37045.0	120	37084.8	19.8	LONG	TP
2024-09-06T03:19:00+09:00	37175.0	60	37192.5	-37.5	SHORT	TRAILING_SL
2024-09-06T11:36:00+09:00	36755.0	0	36774.1	-39.1	SHORT	TRAILING_SL
2024-09-06T19:03:00+09:00	36575.0	120	36537.6	-57.4	LONG	TRAILING_SL
2024-09-07T06:22:00+09:00	36510.0	3540	36645.0	115.0	LONG	HORIZON
2024-09-09T14:23:00+09:00	35225.0	720	35194.8	-50.2	LONG	TRAILING_SL
2024-09-09T22:28:00+09:00	35915.0	360	35985.9	-90.9	SHORT	TRAILING_SL
2024-09-10T04:59:00+09:00	36065.0	60	36089.8	-44.8	SHORT	TRAILING_SL
2024-09-10T11:01:00+09:00	36375.0	120	36355.8	-0.8	SHORT	TP
2024-09-10T18:13:00+09:00	36145.0	0	36111.3	-53.7	LONG	TRAILING_SL
2024-09-10T23:12:00+09:00	36390.0	60	36369.1	0.9	SHORT	TP
2024-09-11T17:47:00+09:00	36015.0	3540	35935.0	-100.0	LONG	HORIZON
2024-09-11T23:31:00+09:00	35310.0	7380	36320.0	990.0	LONG	HORIZON
2024-09-12T21:31:00+09:00	36540.0	0	36520.5	-39.5	LONG	TRAILING_SL
2024-09-13T07:47:00+09:00	35970.0	180	35934.1	-55.9	LONG	TRAILING_SL
2024-09-13T23:07:00+09:00	36385.0	0	36395.3	-30.3	SHORT	TRAILING_SL
2024-09-14T05:37:00+09:00	36380.0	360	36388.5	-11.5	LONG	TP
2024-09-17T11:06:00+09:00	36235.0	120	36225.3	-10.3	SHORT	TP
2024-09-17T19:12:00+09:00	35935.0	0	35916.2	-1.2	SHORT	TP
2024-09-17T23:59:00+09:00	35960.0	0	35984.9	-44.9	SHORT	TRAILING_SL
2024-09-18T04:41:00+09:00	36135.0	60	36144.5	-29.5	SHORT	TRAILING_SL
2024-09-18T18:23:00+09:00	36260.0	60	36221.0	-59.0	LONG	TRAILING_SL
2024-09-18T23:31:00+09:00	36025.0	120	35996.2	-48.8	LONG	TRAILING_SL
2024-09-19T13:51:00+09:00	36360.0	840	36397.5	17.5	LONG	TP
2024-09-19T21:16:00+09:00	36975.0	0	36954.7	0.3	SHORT	TP
