entry_ts	entry_price	exit_ts	exit_price	pnl	dir	reason
2024-05-21 03:56:00.000000000	39295.0	2024-05-21 04:55:00.000000000	39290.0	-15.0	SHORT	HORIZON
2024-05-21 14:32:00.000000000	39035.0	2024-05-21 15:00:00.000000000	38935.0	-120.0	LONG	SL
2024-05-22 04:01:00.000000000	38850.0	2024-05-22 05:00:00.000000000	38860.0	-30.0	SHORT	HORIZON
2024-05-22 14:58:00.000000000	38630.0	2024-05-22 16:34:00.000000000	38980.0	330.0	LONG	HORIZON
2024-05-22 22:14:00.000000000	38925.0	2024-05-22 23:13:00.000000000	38885.0	20.0	SHORT	HORIZON
2024-05-23 03:23:00.000000000	38550.0	2024-05-23 04:22:00.000000000	38550.0	-20.0	LONG	HORIZON
2024-05-23 10:46:00.000000000	38860.0	2024-05-23 11:45:00.000000000	38920.0	-80.0	SHORT	HORIZON
2024-05-23 22:41:00.000000000	38610.0	2024-05-23 23:40:00.000000000	38585.0	5.0	SHORT	HORIZON
2024-05-24 02:17:00.000000000	38805.0	2024-05-24 03:16:00.000000000	38560.0	225.0	SHORT	HORIZON
2024-05-24 13:59:00.000000000	38710.0	2024-05-24 14:58:00.000000000	38610.0	80.0	SHORT	HORIZON
2024-05-24 21:06:00.000000000	39090.0	2024-05-24 22:05:00.000000000	39175.0	-105.0	SHORT	HORIZON
2024-05-27 02:08:00.000000000	38815.0	2024-05-27 03:07:00.000000000	38830.0	-35.0	SHORT	HORIZON
2024-05-27 09:31:00.000000000	38710.0	2024-05-27 10:30:00.000000000	38725.0	-5.0	LONG	HORIZON
2024-05-27 14:04:00.000000000	38805.0	2024-05-27 15:01:00.000000000	38905.0	-120.0	SHORT	SL
2024-05-27 22:31:00.000000000	38710.0	2024-05-27 23:30:00.000000000	38775.0	45.0	LONG	HORIZON
2024-05-28 05:51:00.000000000	38960.0	2024-05-28 08:50:00.000000000	38925.0	15.0	SHORT	HORIZON
2024-05-28 09:06:00.000000000	38965.0	2024-05-28 10:05:00.000000000	38865.0	80.0	SHORT	HORIZON
2024-05-28 22:22:00.000000000	38895.0	2024-05-28 23:21:00.000000000	38900.0	-25.0	SHORT	HORIZON
2024-05-29 02:03:00.000000000	38930.0	2024-05-29 03:02:00.000000000	38915.0	-5.0	SHORT	HORIZON
2024-05-29 09:05:00.000000000	38920.0	2024-05-29 09:23:00.000000000	39020.0	-120.0	SHORT	SL
2024-05-29 15:00:00.000000000	38525.0	2024-05-29 16:34:00.000000000	38875.0	330.0	LONG	HORIZON
2024-05-30 02:01:00.000000000	38405.0	2024-05-30 03:00:00.000000000	38365.0	20.0	SHORT	HORIZON
2024-05-30 09:02:00.000000000	37980.0	2024-05-30 10:01:00.000000000	37660.0	300.0	SHORT	HORIZON
2024-05-30 14:39:00.000000000	37925.0	2024-05-30 16:34:00.000000000	38470.0	525.0	LONG	HORIZON
2024-05-30 19:08:00.000000000	38485.0	2024-05-30 20:07:00.000000000	38460.0	5.0	SHORT	HORIZON
2024-05-30 22:52:00.000000000	38400.0	2024-05-30 23:51:00.000000000	38300.0	80.0	SHORT	HORIZON
2024-05-31 03:05:00.000000000	38280.0	2024-05-31 04:04:00.000000000	38255.0	-45.0	LONG	HORIZON
2024-05-31 09:50:00.000000000	38170.0	2024-05-31 10:49:00.000000000	38230.0	40.0	LONG	HORIZON
2024-05-31 14:31:00.000000000	38445.0	2024-05-31 16:34:00.000000000	38015.0	410.0	SHORT	HORIZON
2024-05-31 22:12:00.000000000	38145.0	2024-05-31 23:11:00.000000000	38180.0	15.0	LONG	HORIZON
2024-06-03 02:01:00.000000000	38365.0	2024-06-03 03:00:00.000000000	38385.0	0.0	LONG	HORIZON
2024-06-03 09:01:00.000000000	38850.0	2024-06-03 09:27:00.000000000	38950.0	-120.0	SHORT	SL
2024-06-03 13:50:00.000000000	38965.0	2024-06-03 14:49:00.000000000	38930.0	15.0	SHORT	HORIZON
2024-06-03 20:42:00.000000000	38455.0	2024-06-03 21:41:00.000000000	38675.0	200.0	LONG	HORIZON
2024-06-04 02:12:00.000000000	38440.0	2024-06-04 03:11:00.000000000	38575.0	115.0	LONG	HORIZON
2024-06-04 12:52:00.000000000	38815.0	2024-06-04 13:51:00.000000000	38830.0	-35.0	SHORT	HORIZON
2024-06-04 22:23:00.000000000	38855.0	2024-06-04 23:22:00.000000000	38730.0	105.0	SHORT	HORIZON
2024-06-05 02:07:00.000000000	38340.0	2024-06-05 03:06:00.000000000	38365.0	5.0	LONG	HORIZON
2024-06-05 08:50:00.000000000	38500.0	2024-06-05 09:06:00.000000000	38400.0	-120.0	LONG	SL
2024-06-05 13:36:00.000000000	38435.0	2024-06-05 14:35:00.000000000	38365.0	-90.0	LONG	HORIZON
2024-06-05 21:05:00.000000000	38405.0	2024-06-05 22:04:00.000000000	38495.0	70.0	LONG	HORIZON
2024-06-06 05:41:00.000000000	38970.0	2024-06-06 08:50:00.000000000	38975.0	-15.0	LONG	HORIZON
2024-06-06 11:08:00.000000000	38925.0	2024-06-06 11:33:00.000000000	38825.0	-120.0	LONG	SL
2024-06-06 14:33:00.000000000	38740.0	2024-06-06 16:30:00.000000000	38640.0	-120.0	LONG	SL
2024-06-07 04:51:00.000000000	38610.0	2024-06-07 05:52:00.000000000	38655.0	25.0	LONG	HORIZON
2024-06-07 12:36:00.000000000	38670.0	2024-06-07 13:35:00.000000000	38605.0	-85.0	LONG	HORIZON
2024-06-07 21:17:00.000000000	38800.0	2024-06-07 22:16:00.000000000	38790.0	-10.0	SHORT	HORIZON
2024-06-10 02:24:00.000000000	38780.0	2024-06-10 03:01:00.000000000	38680.0	-120.0	LONG	SL
2024-06-10 10:07:00.000000000	38810.0	2024-06-10 11:06:00.000000000	38905.0	75.0	LONG	HORIZON
2024-06-10 14:40:00.000000000	39020.0	2024-06-10 16:34:00.000000000	38620.0	380.0	SHORT	HORIZON
2024-06-10 20:41:00.000000000	38655.0	2024-06-10 21:31:00.000000000	38555.0	-120.0	LONG	SL
2024-06-11 02:50:00.000000000	39165.0	2024-06-11 03:49:00.000000000	39165.0	-20.0	LONG	HORIZON
2024-06-11 11:23:00.000000000	39155.0	2024-06-11 12:22:00.000000000	39151.0	-16.0	SHORT	HORIZON
2024-06-11 22:10:00.000000000	38855.0	2024-06-11 23:09:00.000000000	38965.0	90.0	LONG	HORIZON
2024-06-12 03:17:00.000000000	38995.0	2024-06-12 04:16:00.000000000	38915.0	60.0	SHORT	HORIZON
2024-06-12 11:48:00.000000000	38820.0	2024-06-12 12:47:00.000000000	38892.0	52.0	LONG	HORIZON
2024-06-13 03:02:00.000000000	39185.0	2024-06-13 04:01:00.000000000	39265.0	-100.0	SHORT	HORIZON
2024-06-13 14:35:00.000000000	38800.0	2024-06-13 15:00:00.000000000	38700.0	-120.0	LONG	SL
2024-06-13 21:33:00.000000000	39140.0	2024-06-13 22:32:00.000000000	39125.0	-5.0	SHORT	HORIZON
2024-06-14 09:19:00.000000000	38585.0	2024-06-14 10:18:00.000000000	38570.0	-35.0	LONG	HORIZON
2024-06-14 14:46:00.000000000	38860.0	2024-06-14 16:35:00.000000000	38795.0	45.0	SHORT	HORIZON
2024-06-14 21:31:00.000000000	38780.0	2024-06-14 22:30:00.000000000	38750.0	10.0	SHORT	HORIZON
2024-06-17 02:10:00.000000000	38420.0	2024-06-17 03:10:00.000000000	38400.0	0.0	SHORT	HORIZON
2024-06-17 10:16:00.000000000	37950.0	2024-06-17 11:15:00.000000000	38100.0	130.0	LONG	HORIZON
2024-06-17 14:38:00.000000000	38075.0	2024-06-17 15:07:00.000000000	37975.0	-120.0	LONG	SL
2024-06-17 19:22:00.000000000	38325.0	2024-06-17 20:21:00.000000000	38385.0	-80.0	SHORT	HORIZON
2024-06-18 08:47:00.000000000	38420.0	2024-06-18 09:46:00.000000000	38360.0	-80.0	LONG	HORIZON
2024-06-18 14:52:00.000000000	38365.0	2024-06-18 16:35:00.000000000	38115.0	230.0	SHORT	HORIZON
2024-06-18 21:34:00.000000000	38160.0	2024-06-18 22:34:00.000000000	38140.0	-40.0	LONG	HORIZON
2024-06-19 03:51:00.000000000	38550.0	2024-06-19 04:58:00.000000000	38600.0	30.0	LONG	HORIZON
2024-06-19 11:48:00.000000000	38635.0	2024-06-19 12:48:00.000000000	38560.0	-95.0	LONG	HORIZON
2024-06-19 22:01:00.000000000	38360.0	2024-06-19 23:00:00.000000000	38425.0	45.0	LONG	HORIZON
2024-06-20 08:48:00.000000000	38320.0	2024-06-20 09:47:00.000000000	38280.0	-60.0	LONG	HORIZON
2024-06-20 14:51:00.000000000	38590.0	2024-06-20 16:35:00.000000000	38470.0	100.0	SHORT	HORIZON
2024-06-21 02:08:00.000000000	38410.0	2024-06-21 03:07:00.000000000	38575.0	145.0	LONG	HORIZON
2024-06-21 09:52:00.000000000	38565.0	2024-06-21 10:51:00.000000000	38630.0	45.0	LONG	HORIZON
2024-06-24 09:04:00.000000000	38420.0	2024-06-24 10:03:00.000000000	38680.0	240.0	LONG	HORIZON
2024-06-25 08:47:00.000000000	38760.0	2024-06-25 09:46:00.000000000	38870.0	90.0	LONG	HORIZON
2024-06-25 14:33:00.000000000	39135.0	2024-06-25 16:35:00.000000000	38730.0	385.0	SHORT	HORIZON
2024-06-26 04:52:00.000000000	39300.0	2024-06-26 08:54:00.000000000	39365.0	45.0	LONG	HORIZON
2024-06-26 12:36:00.000000000	39680.0	2024-06-26 13:35:00.000000000	39640.0	20.0	SHORT	HORIZON
2024-06-26 20:24:00.000000000	39145.0	2024-06-26 21:26:00.000000000	39125.0	-40.0	LONG	HORIZON
2024-06-27 04:29:00.000000000	39380.0	2024-06-27 05:43:00.000000000	39425.0	25.0	LONG	HORIZON
2024-06-27 12:23:00.000000000	39275.0	2024-06-27 13:22:00.000000000	39250.0	-45.0	LONG	HORIZON
2024-06-28 04:18:00.000000000	39575.0	2024-06-28 05:28:00.000000000	39590.0	-5.0	LONG	HORIZON
2024-06-28 14:33:00.000000000	39500.0	2024-06-28 15:01:00.000000000	39600.0	-120.0	SHORT	SL
2024-06-28 21:31:00.000000000	39435.0	2024-06-28 22:32:00.000000000	39485.0	30.0	LONG	HORIZON
2024-07-01 09:35:00.000000000	39905.0	2024-07-01 10:34:00.000000000	39735.0	150.0	SHORT	HORIZON
2024-07-01 14:24:00.000000000	39565.0	2024-07-01 16:34:00.000000000	39595.0	10.0	LONG	HORIZON
2024-07-01 21:44:00.000000000	39645.0	2024-07-01 22:43:00.000000000	39690.0	25.0	LONG	HORIZON
2024-07-02 08:46:00.000000000	39490.0	2024-07-02 09:45:00.000000000	39575.0	65.0	LONG	HORIZON
2024-07-02 14:31:00.000000000	40060.0	2024-07-02 15:02:00.000000000	40160.0	-120.0	SHORT	SL
2024-07-03 09:14:00.000000000	40360.0	2024-07-03 10:13:00.000000000	40310.0	30.0	SHORT	HORIZON
2024-07-03 14:36:00.000000000	40695.0	2024-07-03 16:35:00.000000000	40035.0	640.0	SHORT	HORIZON
2024-07-03 22:23:00.000000000	39930.0	2024-07-03 23:22:00.000000000	40025.0	75.0	LONG	HORIZON
2024-07-04 08:47:00.000000000	40710.0	2024-07-04 09:09:00.000000000	40810.0	-120.0	SHORT	SL
2024-07-04 12:45:00.000000000	40800.0	2024-07-04 13:21:00.000000000	40900.0	-120.0	SHORT	SL
2024-07-05 09:01:00.000000000	41055.0	2024-07-05 10:00:00.000000000	40900.0	135.0	SHORT	HORIZON
2024-07-05 14:35:00.000000000	40810.0	2024-07-05 16:34:00.000000000	40895.0	65.0	LONG	HORIZON
2024-07-08 12:51:00.000000000	41090.0	2024-07-08 13:51:00.000000000	40965.0	105.0	SHORT	HORIZON
2024-07-09 09:27:00.000000000	41205.0	2024-07-09 09:37:00.000000000	41105.0	-120.0	LONG	SL
2024-07-09 18:26:00.000000000	40985.0	2024-07-09 19:37:00.000000000	40960.0	-45.0	LONG	HORIZON
2024-07-10 14:31:00.000000000	41850.0	2024-07-10 15:00:00.000000000	41950.0	-120.0	SHORT	SL
2024-07-11 14:32:00.000000000	42375.0	2024-07-11 16:35:00.000000000	41940.0	415.0	SHORT	HORIZON
2024-07-12 08:46:00.000000000	41730.0	2024-07-12 09:45:00.000000000	41445.0	265.0	SHORT	HORIZON
2024-07-12 14:00:00.000000000	41235.0	2024-07-12 15:00:00.000000000	41215.0	-40.0	LONG	HORIZON
2024-07-12 21:46:00.000000000	42170.0	2024-07-12 22:45:00.000000000	41980.0	170.0	SHORT	HORIZON
2024-07-16 02:02:00.000000000	41370.0	2024-07-16 02:02:00.000000000	41270.0	-120.0	LONG	SL
2024-07-16 10:27:00.000000000	41380.0	2024-07-16 10:29:00.000000000	41280.0	-120.0	LONG	SL
2024-07-16 15:01:00.000000000	41250.0	2024-07-16 16:34:00.000000000	41265.0	-5.0	LONG	HORIZON
2024-07-16 18:01:00.000000000	41285.0	2024-07-16 19:00:00.000000000	41285.0	-20.0	LONG	HORIZON
2024-07-16 22:34:00.000000000	41210.0	2024-07-16 23:33:00.000000000	41355.0	125.0	LONG	HORIZON
2024-07-17 08:46:00.000000000	41580.0	2024-07-17 09:45:00.000000000	41360.0	200.0	SHORT	HORIZON
2024-07-17 14:32:00.000000000	41105.0	2024-07-17 16:35:00.000000000	41220.0	95.0	LONG	HORIZON
2024-07-18 03:05:00.000000000	40240.0	2024-07-18 04:10:00.000000000	40190.0	-70.0	LONG	HORIZON
2024-07-18 12:26:00.000000000	40340.0	2024-07-18 12:33:00.000000000	40240.0	-120.0	LONG	SL
2024-07-18 18:50:00.000000000	40530.0	2024-07-18 19:51:00.000000000	40550.0	0.0	LONG	HORIZON
2024-07-19 04:40:00.000000000	40055.0	2024-07-19 05:52:00.000000000	40050.0	-15.0	SHORT	HORIZON
2024-07-19 14:02:00.000000000	40090.0	2024-07-19 15:01:00.000000000	40070.0	0.0	SHORT	HORIZON
2024-07-19 21:43:00.000000000	40320.0	2024-07-19 22:43:00.000000000	40250.0	50.0	SHORT	HORIZON
2024-07-22 04:06:00.000000000	39720.0	2024-07-22 05:06:00.000000000	39650.0	50.0	SHORT	HORIZON
2024-07-22 14:57:00.000000000	39580.0	2024-07-22 16:35:00.000000000	39815.0	215.0	LONG	HORIZON
2024-07-22 19:08:00.000000000	39885.0	2024-07-22 20:07:00.000000000	39905.0	-40.0	SHORT	HORIZON
2024-07-23 02:22:00.000000000	39815.0	2024-07-23 03:30:00.000000000	39895.0	60.0	LONG	HORIZON
2024-07-23 12:51:00.000000000	39550.0	2024-07-23 13:50:00.000000000	39575.0	5.0	LONG	HORIZON
2024-07-23 18:51:00.000000000	39665.0	2024-07-23 19:53:00.000000000	39730.0	45.0	LONG	HORIZON
2024-07-24 22:45:00.000000000	39580.0	2024-07-24 23:44:00.000000000	39560.0	0.0	SHORT	HORIZON
2024-07-25 05:47:00.000000000	38165.0	2024-07-25 08:52:00.000000000	38285.0	100.0	LONG	HORIZON
2024-07-25 09:07:00.000000000	38195.0	2024-07-25 09:21:00.000000000	38295.0	-120.0	SHORT	SL
2024-07-25 21:19:00.000000000	38840.0	2024-07-25 22:18:00.000000000	38800.0	20.0	SHORT	HORIZON
2024-07-26 02:03:00.000000000	38285.0	2024-07-26 03:03:00.000000000	38120.0	145.0	SHORT	HORIZON
2024-07-26 08:54:00.000000000	37805.0	2024-07-26 09:05:00.000000000	37905.0	-120.0	SHORT	SL
2024-07-26 13:39:00.000000000	37955.0	2024-07-26 14:00:00.000000000	37855.0	-120.0	LONG	SL
2024-07-26 19:15:00.000000000	37460.0	2024-07-26 20:14:00.000000000	37565.0	85.0	LONG	HORIZON
2024-07-29 02:11:00.000000000	38240.0	2024-07-29 02:35:00.000000000	38140.0	-120.0	LONG	SL
2024-07-29 09:51:00.000000000	38680.0	2024-07-29 10:50:00.000000000	38545.0	115.0	SHORT	HORIZON
2024-07-29 14:17:00.000000000	38590.0	2024-07-29 16:35:00.000000000	37895.0	675.0	SHORT	HORIZON
2024-07-29 21:44:00.000000000	38080.0	2024-07-29 22:43:00.000000000	38055.0	-45.0	LONG	HORIZON
2024-07-30 02:17:00.000000000	38440.0	2024-07-30 03:23:00.000000000	38405.0	15.0	SHORT	HORIZON
2024-07-30 11:25:00.000000000	38110.0	2024-07-30 12:24:00.000000000	38150.0	20.0	LONG	HORIZON
2024-07-30 15:01:00.000000000	38490.0	2024-07-30 16:35:00.000000000	38405.0	65.0	SHORT	HORIZON
2024-07-30 21:03:00.000000000	38455.0	2024-07-30 21:33:00.000000000	38555.0	-120.0	SHORT	SL
2024-07-31 02:16:00.000000000	38060.0	2024-07-31 02:27:00.000000000	37960.0	-120.0	LONG	SL
2024-07-31 10:31:00.000000000	38180.0	2024-07-31 11:30:00.000000000	38350.0	150.0	LONG	HORIZON
2024-07-31 14:39:00.000000000	38755.0	2024-07-31 14:41:00.000000000	38855.0	-120.0	SHORT	SL
2024-07-31 22:41:00.000000000	38680.0	2024-07-31 23:40:00.000000000	38500.0	160.0	SHORT	HORIZON
2024-08-01 03:37:00.000000000	38765.0	2024-08-01 03:43:00.000000000	38865.0	-120.0	SHORT	SL
2024-08-01 15:00:00.000000000	38090.0	2024-08-01 15:05:00.000000000	37990.0	-120.0	LONG	SL
2024-08-02 02:11:00.000000000	36810.0	2024-08-02 03:10:00.000000000	36735.0	55.0	SHORT	HORIZON
2024-08-02 09:58:00.000000000	36150.0	2024-08-02 10:57:00.000000000	36495.0	325.0	LONG	HORIZON
2024-08-02 14:46:00.000000000	35935.0	2024-08-02 15:00:00.000000000	35835.0	-120.0	LONG	SL
2024-08-02 18:31:00.000000000	37585.0	2024-08-02 19:00:00.000000000	37685.0	-120.0	SHORT	SL
2024-08-02 22:35:00.000000000	37780.0	2024-08-02 23:34:00.000000000	37430.0	330.0	SHORT	HORIZON
2024-08-05 08:46:00.000000000	34220.0	2024-08-05 09:45:00.000000000	33990.0	210.0	SHORT	HORIZON
2024-08-05 21:52:00.000000000	35275.0	2024-08-05 22:15:00.000000000	35375.0	-120.0	SHORT	SL
2024-08-06 03:23:00.000000000	33310.0	2024-08-06 03:40:00.000000000	33210.0	-120.0	LONG	SL
2024-08-06 10:33:00.000000000	34280.0	2024-08-06 10:59:00.000000000	34380.0	-120.0	SHORT	SL
2024-08-06 14:47:00.000000000	34265.0	2024-08-06 16:35:00.000000000	32280.0	1965.0	SHORT	HORIZON
2024-08-06 18:27:00.000000000	32335.0	2024-08-06 18:39:00.000000000	32235.0	-120.0	LONG	SL
2024-08-06 22:59:00.000000000	32290.0	2024-08-06 23:58:00.000000000	32740.0	430.0	LONG	HORIZON
2024-08-07 04:23:00.000000000	33665.0	2024-08-07 04:50:00.000000000	33565.0	-120.0	LONG	SL
2024-08-07 11:38:00.000000000	35480.0	2024-08-07 12:12:00.000000000	35580.0	-120.0	SHORT	SL
2024-08-07 21:51:00.000000000	33310.0	2024-08-07 21:55:00.000000000	33210.0	-120.0	LONG	SL
2024-08-08 08:46:00.000000000	33950.0	2024-08-08 09:45:00.000000000	34250.0	280.0	LONG	HORIZON
2024-08-08 16:57:00.000000000	34725.0	2024-08-08 17:56:00.000000000	35310.0	565.0	LONG	HORIZON
2024-08-09 02:04:00.000000000	35510.0	2024-08-09 03:03:00.000000000	35645.0	115.0	LONG	HORIZON
2024-08-09 08:51:00.000000000	35740.0	2024-08-09 08:54:00.000000000	35840.0	-120.0	SHORT	SL
2024-08-09 13:43:00.000000000	34825.0	2024-08-09 13:55:00.000000000	34725.0	-120.0	LONG	SL
2024-08-09 18:55:00.000000000	34775.0	2024-08-09 19:54:00.000000000	34845.0	50.0	LONG	HORIZON
2024-08-13 02:01:00.000000000	35010.0	2024-08-13 03:00:00.000000000	35130.0	100.0	LONG	HORIZON
2024-08-13 09:52:00.000000000	35885.0	2024-08-13 09:56:00.000000000	35985.0	-120.0	SHORT	SL
2024-08-13 14:28:00.000000000	36030.0	2024-08-13 14:44:00.000000000	36130.0	-120.0	SHORT	SL
2024-08-13 20:22:00.000000000	35245.0	2024-08-13 20:26:00.000000000	35145.0	-120.0	LONG	SL
2024-08-14 09:12:00.000000000	36495.0	2024-08-14 10:11:00.000000000	36375.0	100.0	SHORT	HORIZON
2024-08-14 14:31:00.000000000	36215.0	2024-08-14 16:34:00.000000000	36230.0	-5.0	LONG	HORIZON
2024-08-14 21:55:00.000000000	36130.0	2024-08-14 22:54:00.000000000	36230.0	80.0	LONG	HORIZON
2024-08-15 02:11:00.000000000	36120.0	2024-08-15 03:10:00.000000000	36180.0	40.0	LONG	HORIZON
2024-08-15 10:51:00.000000000	36675.0	2024-08-15 11:27:00.000000000	36775.0	-120.0	SHORT	SL
2024-08-15 15:00:00.000000000	36665.0	2024-08-15 16:34:00.000000000	36365.0	280.0	SHORT	HORIZON
2024-08-15 17:29:00.000000000	36225.0	2024-08-15 18:28:00.000000000	36305.0	60.0	LONG	HORIZON
2024-08-15 21:29:00.000000000	36185.0	2024-08-15 21:30:00.000000000	36085.0	-120.0	LONG	SL
2024-08-16 09:05:00.000000000	37655.0	2024-08-16 09:29:00.000000000	37755.0	-120.0	SHORT	SL
2024-08-16 14:32:00.000000000	37885.0	2024-08-16 14:41:00.000000000	37985.0	-120.0	SHORT	SL
2024-08-19 02:00:00.000000000	37805.0	2024-08-19 02:59:00.000000000	37705.0	80.0	SHORT	HORIZON
2024-08-19 09:03:00.000000000	37675.0	2024-08-19 10:02:00.000000000	37940.0	245.0	LONG	HORIZON
2024-08-19 18:35:00.000000000	37875.0	2024-08-19 19:34:00.000000000	37720.0	135.0	SHORT	HORIZON
2024-08-20 02:25:00.000000000	37665.0	2024-08-20 03:24:00.000000000	37715.0	30.0	LONG	HORIZON
2024-08-20 09:02:00.000000000	37840.0	2024-08-20 09:07:00.000000000	37740.0	-120.0	LONG	SL
2024-08-20 13:43:00.000000000	37975.0	2024-08-20 13:53:00.000000000	38075.0	-120.0	SHORT	SL
2024-08-20 21:01:00.000000000	37375.0	2024-08-20 22:00:00.000000000	37430.0	35.0	LONG	HORIZON
2024-08-21 02:24:00.000000000	37545.0	2024-08-21 03:23:00.000000000	37705.0	140.0	LONG	HORIZON
2024-08-21 09:32:00.000000000	37595.0	2024-08-21 10:31:00.000000000	37705.0	90.0	LONG	HORIZON
2024-08-21 14:13:00.000000000	37960.0	2024-08-21 16:30:00.000000000	38060.0	-120.0	SHORT	SL
2024-08-21 20:05:00.000000000	37940.0	2024-08-21 21:04:00.000000000	37900.0	20.0	SHORT	HORIZON
2024-08-22 14:31:00.000000000	38070.0	2024-08-22 15:00:00.000000000	38170.0	-120.0	SHORT	SL
2024-08-23 02:33:00.000000000	38120.0	2024-08-23 02:58:00.000000000	38020.0	-120.0	LONG	SL
2024-08-23 11:41:00.000000000	38200.0	2024-08-23 12:40:00.000000000	38300.0	-120.0	SHORT	SL
2024-08-23 17:31:00.000000000	38305.0	2024-08-23 18:30:00.000000000	38295.0	-10.0	SHORT	HORIZON
2024-08-23 21:32:00.000000000	38445.0	2024-08-23 22:31:00.000000000	38505.0	-80.0	SHORT	HORIZON
2024-08-26 14:40:00.000000000	38060.0	2024-08-26 16:30:00.000000000	38160.0	-120.0	SHORT	SL
2024-08-27 03:21:00.000000000	38000.0	2024-08-27 04:20:00.000000000	38065.0	45.0	LONG	HORIZON
2024-08-27 15:01:00.000000000	38285.0	2024-08-27 16:30:00.000000000	38185.0	-120.0	LONG	SL
2024-08-27 22:43:00.000000000	38205.0	2024-08-27 23:31:00.000000000	38105.0	-120.0	LONG	SL
2024-08-28 08:46:00.000000000	38150.0	2024-08-28 09:45:00.000000000	38220.0	50.0	LONG	HORIZON
2024-08-28 20:01:00.000000000	38350.0	2024-08-28 21:00:00.000000000	38335.0	-5.0	SHORT	HORIZON
2024-08-29 19:10:00.000000000	38385.0	2024-08-29 20:09:00.000000000	38405.0	-40.0	SHORT	HORIZON
2024-08-30 03:01:00.000000000	38630.0	2024-08-30 03:28:00.000000000	38530.0	-120.0	LONG	SL
2024-08-30 14:31:00.000000000	38485.0	2024-08-30 14:44:00.000000000	38585.0	-120.0	SHORT	SL
2024-08-30 19:36:00.000000000	38465.0	2024-08-30 20:35:00.000000000	38470.0	-15.0	LONG	HORIZON
2024-09-02 13:49:00.000000000	38595.0	2024-09-02 14:28:00.000000000	38695.0	-120.0	SHORT	SL
2024-09-02 20:14:00.000000000	38810.0	2024-09-02 21:13:00.000000000	38880.0	50.0	LONG	HORIZON
2024-09-03 08:49:00.000000000	38735.0	2024-09-03 09:48:00.000000000	38910.0	155.0	LONG	HORIZON
2024-09-03 15:04:00.000000000	38780.0	2024-09-03 16:30:00.000000000	38680.0	-120.0	LONG	SL
2024-09-04 04:30:00.000000000	37655.0	2024-09-04 04:41:00.000000000	37555.0	-120.0	LONG	SL
2024-09-04 14:31:00.000000000	37020.0	2024-09-04 14:51:00.000000000	36920.0	-120.0	LONG	SL
2024-09-05 02:01:00.000000000	36925.0	2024-09-05 03:00:00.000000000	36785.0	120.0	SHORT	HORIZON
2024-09-05 09:02:00.000000000	36375.0	2024-09-05 10:01:00.000000000	36830.0	435.0	LONG	HORIZON
2024-09-05 14:26:00.000000000	36600.0	2024-09-05 16:34:00.000000000	36970.0	350.0	LONG	HORIZON
2024-09-05 22:12:00.000000000	36925.0	2024-09-05 22:41:00.000000000	37025.0	-120.0	SHORT	SL
2024-09-06 02:00:00.000000000	36765.0	2024-09-06 02:44:00.000000000	36865.0	-120.0	SHORT	SL
2024-09-06 08:50:00.000000000	36950.0	2024-09-06 09:49:00.000000000	36690.0	240.0	SHORT	HORIZON
2024-09-06 14:31:00.000000000	36375.0	2024-09-06 14:37:00.000000000	36275.0	-120.0	LONG	SL
2024-09-06 21:16:00.000000000	36650.0	2024-09-06 21:20:00.000000000	36550.0	-120.0	LONG	SL
2024-09-09 08:57:00.000000000	35285.0	2024-09-09 09:56:00.000000000	35327.0	22.0	LONG	HORIZON
2024-09-09 21:32:00.000000000	36245.0	2024-09-09 21:36:00.000000000	36345.0	-120.0	SHORT	SL
2024-09-10 15:01:00.000000000	36145.0	2024-09-10 16:34:00.000000000	36360.0	195.0	LONG	HORIZON
2024-09-12 14:41:00.000000000	36880.0	2024-09-12 16:35:00.000000000	35895.0	965.0	SHORT	HORIZON
2024-09-13 08:47:00.000000000	36560.0	2024-09-13 09:46:00.000000000	36430.0	110.0	SHORT	HORIZON
2024-09-13 21:41:00.000000000	36225.0	2024-09-13 22:40:00.000000000	36385.0	140.0	LONG	HORIZON
2024-09-17 10:52:00.000000000	35765.0	2024-09-17 11:16:00.000000000	35665.0	-120.0	LONG	SL
2024-09-18 03:29:00.000000000	36235.0	2024-09-18 04:34:00.000000000	36310.0	55.0	LONG	HORIZON
2024-09-18 12:05:00.000000000	36150.0	2024-09-18 13:04:00.000000000	35925.0	205.0	SHORT	HORIZON
2024-09-19 02:23:00.000000000	36150.0	2024-09-19 03:08:00.000000000	36050.0	-120.0	LONG	SL
2024-09-19 09:31:00.000000000	36885.0	2024-09-19 09:36:00.000000000	36785.0	-120.0	LONG	SL
2024-09-19 17:12:00.000000000	36085.0	2024-09-19 18:14:00.000000000	36100.0	-5.0	LONG	HORIZON
2024-09-19 22:31:00.000000000	36220.0	2024-09-19 23:11:00.000000000	36120.0	-120.0	LONG	SL
2024-09-20 03:39:00.000000000	37590.0	2024-09-20 04:39:00.000000000	37480.0	90.0	SHORT	HORIZON
2024-09-20 11:00:00.000000000	37685.0	2024-09-20 12:02:00.000000000	37655.0	-50.0	LONG	HORIZON
2024-09-20 21:01:00.000000000	37400.0	2024-09-20 22:00:00.000000000	37475.0	55.0	LONG	HORIZON
2024-09-24 02:14:00.000000000	38030.0	2024-09-24 03:13:00.000000000	37945.0	65.0	SHORT	HORIZON
