entry_ts_jst	entry_price	hold_sec	exit_price	pnl	dir	reason	cum_pnl
2024-08-06T04:56:00+09:00	35630.0	600	35651.3	-41.3	SHORT	SL	1049.2
2024-08-06T11:10:00+09:00	33260.0	480	33323.4	43.4	LONG	TP	1092.7
2024-08-06T18:19:00+09:00	33705.0	3600	34680.0	955.0	LONG	HORIZON	2047.7
2024-08-06T22:48:00+09:00	33965.0	420	34055.2	70.2	LONG	TP	2117.9
2024-08-07T04:30:00+09:00	32425.0	660	32347.7	-97.3	LONG	SL	2020.6
2024-08-07T13:04:00+09:00	33685.0	1320	33719.2	14.2	LONG	TP	2034.7
2024-08-08T05:05:00+09:00	33390.0	360	33352.0	-58.0	LONG	SL	1976.7
2024-08-08T14:06:00+09:00	34465.0	1020	34417.0	-68.0	LONG	SL	1908.7
2024-08-08T23:40:00+09:00	34800.0	720	34737.3	-82.7	LONG	SL	1826.0
2024-08-09T18:06:00+09:00	35510.0	600	35469.4	20.6	SHORT	TP	1846.6
2024-08-09T23:01:00+09:00	34645.0	780	34686.2	-61.2	SHORT	SL	1785.5
2024-08-10T04:23:00+09:00	34900.0	1440	34924.3	-44.3	SHORT	SL	1741.1
2024-08-13T12:02:00+09:00	35155.0	3600	35140.0	-35.0	LONG	HORIZON	1706.1
2024-08-13T20:59:00+09:00	35815.0	3600	35905.0	-110.0	SHORT	HORIZON	1596.1
2024-08-14T05:27:00+09:00	35140.0	360	35110.3	-49.7	LONG	SL	1546.4
2024-08-14T20:05:00+09:00	36460.0	3600	36125.0	315.0	SHORT	HORIZON	1861.4
2024-08-15T07:30:00+09:00	36100.0	3600	36270.0	-190.0	SHORT	HORIZON	1671.4
2024-08-15T23:51:00+09:00	36575.0	5940	36537.8	17.2	SHORT	TP	1688.6
2024-08-16T07:37:00+09:00	36210.0	3600	35880.0	-350.0	LONG	HORIZON	1338.6
2024-08-16T18:01:00+09:00	37625.0	3600	37685.0	-80.0	SHORT	HORIZON	1258.6
2024-08-17T07:04:00+09:00	37290.0	360	37259.6	-50.4	LONG	SL	1208.2
2024-08-19T17:46:00+09:00	37755.0	840	37785.0	10.0	LONG	TP	1218.2
2024-08-20T06:21:00+09:00	37475.0	540	37505.0	10.0	LONG	TP	1228.2
2024-08-20T23:35:00+09:00	38175.0	780	38134.0	21.0	SHORT	TP	1249.2
2024-08-21T11:28:00+09:00	37590.0	2040	37620.0	10.0	LONG	TP	1259.2
2024-08-21T18:31:00+09:00	37640.0	480	37677.0	17.0	LONG	TP	1276.2
2024-08-21T23:44:00+09:00	37835.0	6600	38070.0	215.0	LONG	HORIZON	1491.2
2024-08-22T07:34:00+09:00	37815.0	2580	37785.0	10.0	SHORT	TP	1501.2
2024-08-22T12:02:00+09:00	37820.0	1740	37850.0	10.0	LONG	TP	1511.2
2024-08-22T19:30:00+09:00	38295.0	480	38272.9	-42.1	LONG	SL	1469.0
2024-08-23T07:22:00+09:00	37955.0	540	37985.0	10.0	LONG	TP	1479.0
2024-08-23T11:11:00+09:00	38250.0	3600	38040.0	-230.0	LONG	HORIZON	1249.0
2024-08-23T18:05:00+09:00	38255.0	1860	38230.3	-44.7	LONG	SL	1204.3
2024-08-24T00:00:00+09:00	38395.0	5640	38100.0	-315.0	LONG	HORIZON	889.3
2024-08-24T06:15:00+09:00	38375.0	960	38405.0	10.0	LONG	TP	899.3
2024-08-26T17:46:00+09:00	37990.0	1260	37974.2	-35.8	LONG	SL	863.6
2024-08-27T07:26:00+09:00	38485.0	360	38455.0	10.0	SHORT	TP	873.6
2024-08-27T12:02:00+09:00	37950.0	420	37928.9	-41.1	LONG	SL	832.5
2024-08-27T22:21:00+09:00	38155.0	2160	38125.0	10.0	SHORT	TP	842.5
2024-08-28T07:42:00+09:00	38185.0	2040	38151.8	13.2	SHORT	TP	855.7
2024-08-28T14:00:00+09:00	38270.0	1080	38300.0	10.0	LONG	TP	865.7
2024-08-29T07:34:00+09:00	38260.0	1620	38290.0	10.0	LONG	TP	875.7
2024-08-29T17:46:00+09:00	38000.0	900	38074.4	54.4	LONG	TP	930.1
2024-08-30T12:29:00+09:00	38515.0	3600	38295.0	-240.0	LONG	HORIZON	690.1
2024-08-30T23:31:00+09:00	38485.0	480	38515.0	10.0	LONG	TP	700.1
2024-08-31T07:03:00+09:00	38640.0	360	38609.1	10.9	SHORT	TP	711.0
2024-09-03T00:00:00+09:00	38670.0	5640	38745.0	55.0	LONG	HORIZON	766.0
2024-09-03T17:45:00+09:00	38875.0	360	38755.0	100.0	SHORT	HORIZON	866.0
2024-09-03T18:02:00+09:00	38830.0	420	38800.0	10.0	SHORT	TP	876.0
2024-09-04T13:30:00+09:00	37655.0	3600	37560.0	-115.0	LONG	HORIZON	761.0
2024-09-04T20:45:00+09:00	37270.0	360	37245.3	-44.7	LONG	SL	716.3
2024-09-05T07:14:00+09:00	38395.0	420	38425.0	10.0	LONG	TP	726.3
2024-09-05T11:01:00+09:00	36925.0	3600	36785.0	-160.0	LONG	HORIZON	566.3
2024-09-05T18:00:00+09:00	36390.0	360	36359.3	-50.7	LONG	SL	515.6
2024-09-05T23:13:00+09:00	36525.0	8280	36950.0	405.0	LONG	HORIZON	920.6
2024-09-06T05:05:00+09:00	36905.0	3600	36925.0	0.0	LONG	HORIZON	920.6
2024-09-06T19:07:00+09:00	36485.0	3600	36750.0	245.0	LONG	HORIZON	1165.6
2024-09-06T23:38:00+09:00	36250.0	6960	36850.0	580.0	LONG	HORIZON	1745.6
2024-09-07T06:16:00+09:00	36650.0	900	36680.0	10.0	LONG	TP	1755.6
2024-09-09T11:01:00+09:00	35320.0	2400	35288.9	-51.1	LONG	SL	1704.5
2024-09-09T18:01:00+09:00	35255.0	3600	35355.0	80.0	LONG	HORIZON	1784.5
2024-09-09T22:46:00+09:00	36115.0	660	36085.0	10.0	SHORT	TP	1794.5
2024-09-10T05:49:00+09:00	36150.0	780	36160.4	-30.4	SHORT	SL	1764.0
2024-09-10T17:56:00+09:00	36315.0	3600	36320.0	-15.0	LONG	HORIZON	1749.0
2024-09-10T23:10:00+09:00	36365.0	960	36323.9	21.1	SHORT	TP	1770.2
2024-09-11T17:46:00+09:00	36035.0	3600	35954.0	-101.0	LONG	HORIZON	1669.2
2024-09-11T22:58:00+09:00	35600.0	3120	35632.9	12.9	LONG	TP	1682.1
2024-09-13T18:01:00+09:00	36605.0	3600	36440.0	145.0	SHORT	HORIZON	1827.1
2024-09-13T23:37:00+09:00	36340.0	420	36310.0	10.0	SHORT	TP	1837.1
2024-09-14T07:48:00+09:00	36225.0	420	36274.6	29.6	LONG	TP	1866.7
2024-09-17T11:06:00+09:00	36235.0	720	36242.1	-27.1	SHORT	SL	1839.6
2024-09-17T21:19:00+09:00	35660.0	720	35690.0	10.0	LONG	TP	1849.6
2024-09-18T03:18:00+09:00	36280.0	480	36250.0	10.0	SHORT	TP	1859.6
2024-09-18T17:46:00+09:00	36385.0	1800	36415.0	10.0	LONG	TP	1869.6
2024-09-18T23:51:00+09:00	36085.0	360	36055.0	-50.0	LONG	SL	1819.6
2024-09-19T13:22:00+09:00	36355.0	420	36430.9	55.9	LONG	TP	1875.5
2024-09-19T23:08:00+09:00	37020.0	420	37050.0	10.0	LONG	TP	1885.5
2024-09-20T11:21:00+09:00	37610.0	960	37617.8	-27.8	SHORT	SL	1857.6
2024-09-20T20:32:00+09:00	37690.0	1080	37701.9	-31.9	SHORT	SL	1825.7
2024-09-21T04:06:00+09:00	37200.0	3600	37325.0	-145.0	SHORT	HORIZON	1680.7
2024-09-21T07:56:00+09:00	37415.0	600	37385.0	10.0	SHORT	TP	1690.7
2024-09-24T11:03:00+09:00	37995.0	3420	38080.1	65.1	LONG	TP	1755.9
2024-09-24T18:27:00+09:00	38115.0	660	37997.3	-137.7	LONG	SL	1618.2
2024-09-24T23:18:00+09:00	37830.0	720	38263.7	413.7	LONG	TP	2031.9
2024-09-25T07:48:00+09:00	37965.0	3600	37940.0	-45.0	LONG	HORIZON	1986.9
2024-09-26T11:14:00+09:00	37935.0	420	37927.1	-27.9	LONG	SL	1959.1
2024-09-26T22:57:00+09:00	38430.0	3600	38550.0	-140.0	SHORT	HORIZON	1819.1
2024-09-27T05:44:00+09:00	37965.0	600	37958.5	-26.5	LONG	SL	1792.5
2024-09-27T11:55:00+09:00	39215.0	3780	39305.0	-110.0	SHORT	HORIZON	1682.5
2024-09-28T02:13:00+09:00	38940.0	480	38910.0	10.0	SHORT	TP	1692.5
2024-09-28T07:59:00+09:00	39010.0	2760	38980.0	10.0	SHORT	TP	1702.5
2024-09-30T13:06:00+09:00	37500.0	3600	37370.0	-150.0	LONG	HORIZON	1552.5
2024-09-30T23:03:00+09:00	37890.0	540	37859.5	-50.5	LONG	SL	1502.1
2024-10-01T17:46:00+09:00	38265.0	900	38295.0	10.0	LONG	TP	1512.1
2024-10-02T11:06:00+09:00	37750.0	540	37707.8	-62.2	LONG	SL	1449.8
2024-10-02T18:52:00+09:00	38060.0	720	38025.0	-55.0	LONG	SL	1394.9
2024-10-02T23:29:00+09:00	37805.0	7260	37835.0	10.0	LONG	TP	1404.9
2024-10-03T07:38:00+09:00	38155.0	1380	38181.4	-46.4	SHORT	SL	1358.5
2024-10-03T14:00:00+09:00	38635.0	360	38665.0	10.0	LONG	TP	1368.5
2024-10-04T01:31:00+09:00	37920.0	540	37880.7	-59.3	LONG	SL	1309.2
2024-10-04T06:02:00+09:00	38050.0	600	38081.3	11.3	LONG	TP	1320.5
2024-10-04T13:28:00+09:00	38525.0	420	38518.1	-26.9	LONG	SL	1293.6
2024-10-05T02:29:00+09:00	38395.0	2820	38425.0	10.0	LONG	TP	1303.6
2024-10-05T07:26:00+09:00	38355.0	360	38343.9	-31.1	LONG	SL	1272.5
2024-10-07T17:46:00+09:00	39730.0	3600	39490.0	-260.0	LONG	HORIZON	1012.5
2024-10-08T18:35:00+09:00	39110.0	3600	38910.0	180.0	SHORT	HORIZON	1192.5
2024-10-08T22:53:00+09:00	38905.0	540	38913.8	-28.8	SHORT	SL	1163.7
2024-10-09T13:18:00+09:00	39400.0	4680	39340.0	-80.0	LONG	HORIZON	1083.7
2024-10-09T21:29:00+09:00	39215.0	1560	39245.0	10.0	LONG	TP	1093.7
2024-10-10T02:37:00+09:00	38895.0	420	38925.0	10.0	LONG	TP	1103.7
2024-10-10T07:02:00+09:00	39260.0	960	39251.6	-28.4	LONG	SL	1075.4
2024-10-10T13:08:00+09:00	39640.0	720	39655.5	-35.5	SHORT	SL	1039.9
2024-10-10T23:42:00+09:00	39350.0	1380	39330.1	-39.9	LONG	SL	999.9
2024-10-11T07:01:00+09:00	39260.0	720	39248.0	-32.0	LONG	SL	967.9
2024-10-11T12:07:00+09:00	39375.0	5760	39285.0	70.0	SHORT	HORIZON	1037.9
2024-10-11T23:17:00+09:00	39645.0	540	39611.0	14.0	SHORT	TP	1051.9
2024-10-12T06:32:00+09:00	39160.0	3600	39140.0	-40.0	LONG	HORIZON	1011.9
2024-10-15T17:47:00+09:00	40150.0	3600	39625.0	-545.0	LONG	HORIZON	466.9
2024-10-16T05:43:00+09:00	39860.0	420	39690.0	-190.0	LONG	SL	276.9
2024-10-16T11:01:00+09:00	39145.0	480	39123.6	-41.4	LONG	SL	235.6
2024-10-16T18:40:00+09:00	39320.0	3600	39235.0	-105.0	LONG	HORIZON	130.6
2024-10-16T23:03:00+09:00	39240.0	3000	39270.0	10.0	LONG	TP	140.6
2024-10-17T17:49:00+09:00	39360.0	360	39330.0	10.0	SHORT	TP	150.6
2024-10-17T23:31:00+09:00	39005.0	1740	38994.9	-30.1	LONG	SL	120.5
2024-10-18T07:52:00+09:00	39200.0	780	39230.5	10.5	LONG	TP	131.0
2024-10-18T18:28:00+09:00	39075.0	1500	39105.0	10.0	LONG	TP	141.0
2024-10-19T01:33:00+09:00	39220.0	600	39206.0	-34.0	LONG	SL	107.0
2024-10-19T06:58:00+09:00	39315.0	2040	39304.6	-30.4	LONG	SL	76.6
2024-10-22T17:46:00+09:00	39025.0	3600	38675.0	330.0	SHORT	HORIZON	406.6
2024-10-22T21:50:00+09:00	38440.0	600	38470.0	10.0	LONG	TP	416.6
2024-10-23T18:22:00+09:00	38400.0	3600	38415.0	-35.0	SHORT	HORIZON	381.6
2024-10-23T23:31:00+09:00	38135.0	7140	38166.6	11.6	LONG	TP	393.2
2024-10-24T12:04:00+09:00	37695.0	1980	37725.0	10.0	LONG	TP	403.2
2024-10-25T07:32:00+09:00	37880.0	2100	37865.8	-34.2	LONG	SL	368.9
2024-10-25T23:38:00+09:00	37850.0	840	37834.2	-35.8	LONG	SL	333.1
2024-10-28T17:47:00+09:00	37650.0	3600	38435.0	765.0	LONG	HORIZON	1098.1
2024-10-30T07:22:00+09:00	38420.0	1080	38450.0	10.0	LONG	TP	1108.1
2024-10-30T17:46:00+09:00	39125.0	840	39112.8	-32.2	LONG	SL	1075.9
2024-10-30T23:21:00+09:00	39345.0	1320	39315.0	10.0	SHORT	TP	1085.9
2024-10-31T07:22:00+09:00	39020.0	600	39006.6	-33.4	LONG	SL	1052.6
2024-10-31T18:32:00+09:00	39080.0	2340	39116.3	16.3	LONG	TP	1068.9
2024-10-31T23:35:00+09:00	39110.0	1500	39094.3	-35.7	LONG	SL	1033.2
2024-11-01T13:16:00+09:00	38270.0	720	38261.1	-28.9	LONG	SL	1004.3
2024-11-01T20:35:00+09:00	38165.0	3360	38195.0	10.0	LONG	TP	1014.3
2024-11-02T02:33:00+09:00	38430.0	3660	38650.0	200.0	LONG	HORIZON	1214.3
2024-11-02T07:05:00+09:00	38750.0	780	38720.0	10.0	SHORT	TP	1224.3
2024-11-05T12:21:00+09:00	38500.0	4140	38555.0	-75.0	SHORT	HORIZON	1149.3
2024-11-05T21:32:00+09:00	38535.0	1860	38542.9	-27.9	SHORT	SL	1121.4
2024-11-06T07:53:00+09:00	38515.0	720	38533.8	-38.8	SHORT	SL	1082.6
2024-11-06T13:57:00+09:00	38915.0	360	38905.9	-29.1	LONG	SL	1053.5
2024-11-07T17:48:00+09:00	39975.0	3600	39295.0	660.0	SHORT	HORIZON	1713.5
2024-11-07T22:32:00+09:00	39292.0	3720	39360.0	48.0	LONG	HORIZON	1761.5
2024-11-08T13:01:00+09:00	39540.0	720	39500.7	19.3	SHORT	TP	1780.8
2024-11-08T22:01:00+09:00	39500.0	840	39464.7	15.3	SHORT	TP	1796.1
2024-11-09T07:19:00+09:00	39380.0	720	39349.1	10.9	SHORT	TP	1807.0
2024-11-11T12:08:00+09:00	39115.0	840	39095.7	-39.3	LONG	SL	1767.7
2024-11-11T23:50:00+09:00	39540.0	360	39510.0	10.0	SHORT	TP	1777.7
2024-11-12T17:53:00+09:00	39675.0	360	39689.9	-34.9	SHORT	SL	1742.8
2024-11-13T07:53:00+09:00	39760.0	480	39730.0	10.0	SHORT	TP	1752.8
2024-11-13T17:47:00+09:00	39270.0	480	39281.2	-31.2	SHORT	SL	1721.6
2024-11-14T13:29:00+09:00	38860.0	540	38851.3	-28.7	LONG	SL	1692.9
2024-11-15T11:26:00+09:00	38905.0	2400	38935.0	10.0	LONG	TP	1702.9
2024-11-15T18:16:00+09:00	38975.0	2940	38945.0	10.0	SHORT	TP	1712.9
2024-11-15T23:29:00+09:00	38835.0	2820	38765.0	-90.0	LONG	HORIZON	1622.9
2024-11-16T05:05:00+09:00	38795.0	960	38825.0	10.0	LONG	TP	1632.9
2024-11-18T13:24:00+09:00	37905.0	1140	37935.0	10.0	LONG	TP	1642.9
2024-11-18T20:21:00+09:00	38335.0	360	38355.0	-40.0	SHORT	SL	1602.9
2024-11-19T00:06:00+09:00	38210.0	600	38221.0	-31.0	SHORT	SL	1572.0
2024-11-19T03:50:00+09:00	38520.0	480	38532.1	-32.1	SHORT	SL	1539.9
2024-11-19T18:03:00+09:00	38425.0	420	38453.2	-48.2	SHORT	SL	1491.7
2024-11-19T23:58:00+09:00	38375.0	1080	38360.0	-5.0	SHORT	HORIZON	1486.7
2024-11-20T17:46:00+09:00	38360.0	780	38378.7	-38.7	SHORT	SL	1448.0
2024-11-20T23:01:00+09:00	38360.0	360	38375.1	-35.1	SHORT	SL	1412.9
2024-11-21T04:10:00+09:00	37820.0	480	37874.0	34.0	LONG	TP	1446.9
2024-11-21T11:45:00+09:00	38105.0	780	38075.0	10.0	SHORT	TP	1456.9
2024-11-22T02:56:00+09:00	38405.0	960	38418.6	-33.6	SHORT	SL	1423.3
2024-11-22T07:41:00+09:00	38375.0	840	38382.8	-27.8	SHORT	SL	1395.5
2024-11-22T14:47:00+09:00	38205.0	10680	38235.0	10.0	LONG	TP	1405.5
2024-11-22T18:32:00+09:00	38310.0	1920	38339.8	-49.8	SHORT	SL	1355.7
2024-11-22T23:13:00+09:00	38400.0	420	38370.0	10.0	SHORT	TP	1365.7
2024-11-23T07:09:00+09:00	38015.0	3600	38115.0	80.0	LONG	HORIZON	1445.7
2024-11-25T17:52:00+09:00	38770.0	540	38738.6	11.4	SHORT	TP	1457.2
2024-11-26T00:01:00+09:00	38860.0	900	38795.0	45.0	SHORT	HORIZON	1502.2
2024-11-26T14:07:00+09:00	38790.0	13080	38760.0	10.0	SHORT	TP	1512.2
2024-11-26T23:44:00+09:00	38235.0	540	38265.0	10.0	LONG	TP	1522.2
2024-11-27T04:21:00+09:00	38745.0	1080	38756.2	-31.2	SHORT	SL	1490.9
2024-11-27T17:57:00+09:00	38295.0	2580	38330.0	15.0	LONG	TP	1505.9
2024-11-27T23:46:00+09:00	38080.0	1800	38100.0	0.0	LONG	HORIZON	1505.9
2024-11-28T11:03:00+09:00	37725.0	360	37690.4	-54.6	LONG	SL	1451.3
2024-11-28T18:11:00+09:00	37985.0	3600	38065.0	60.0	LONG	HORIZON	1511.3
2024-11-28T23:47:00+09:00	38435.0	420	38452.4	-37.4	SHORT	SL	1473.9
2024-11-29T06:28:00+09:00	37955.0	900	37986.3	11.3	LONG	TP	1485.3
2024-11-30T00:09:00+09:00	38160.0	360	38190.6	10.6	LONG	TP	1495.9
2024-12-02T17:47:00+09:00	38260.0	960	38290.0	10.0	LONG	TP	1505.9
2024-12-03T14:12:00+09:00	38670.0	13080	38665.0	-25.0	LONG	HORIZON	1480.9
2024-12-03T20:44:00+09:00	39135.0	3600	39320.0	-205.0	SHORT	HORIZON	1275.9
2024-12-04T06:11:00+09:00	38645.0	3600	38635.0	-30.0	LONG	HORIZON	1245.9
2024-12-05T18:00:00+09:00	39650.0	3600	39440.0	190.0	SHORT	HORIZON	1435.9
2024-12-05T23:35:00+09:00	39450.0	1740	39480.0	10.0	LONG	TP	1445.9
2024-12-06T18:04:00+09:00	39350.0	3600	39160.0	-210.0	LONG	HORIZON	1235.9
2024-12-07T07:12:00+09:00	39555.0	420	39525.0	10.0	SHORT	TP	1245.9
2024-12-09T17:59:00+09:00	39355.0	3600	39130.0	205.0	SHORT	HORIZON	1450.9
2024-12-10T17:46:00+09:00	39320.0	2100	39309.2	-30.8	LONG	SL	1420.1
2024-12-10T22:32:00+09:00	39280.0	3600	39329.0	29.0	LONG	HORIZON	1449.1
2024-12-11T13:39:00+09:00	39440.0	1440	39410.0	10.0	SHORT	TP	1459.1
2024-12-11T22:54:00+09:00	39270.0	420	39261.5	-28.5	LONG	SL	1430.7
2024-12-12T17:45:00+09:00	40025.0	360	40025.0	-20.0	SHORT	HORIZON	1410.7
2024-12-12T18:03:00+09:00	39910.0	360	39879.2	10.8	SHORT	TP	1421.5
2024-12-12T23:36:00+09:00	39925.0	480	39935.7	-30.7	SHORT	SL	1390.8
2024-12-13T17:47:00+09:00	39695.0	780	39665.0	10.0	SHORT	TP	1400.8
2024-12-14T02:07:00+09:00	39840.0	1860	39798.6	21.4	SHORT	TP	1422.2
2024-12-16T14:03:00+09:00	39555.0	13920	39525.0	10.0	SHORT	TP	1432.2
2024-12-17T14:47:00+09:00	39570.0	10680	39600.0	10.0	LONG	TP	1442.2
2024-12-17T18:47:00+09:00	39695.0	3600	39630.0	-85.0	LONG	HORIZON	1357.2
2024-12-17T23:34:00+09:00	39450.0	2520	39400.0	-70.0	LONG	HORIZON	1287.2
2024-12-18T12:00:00+09:00	39365.0	1200	39335.0	10.0	SHORT	TP	1297.2
2024-12-18T20:31:00+09:00	39255.0	660	39226.4	-48.6	LONG	SL	1248.6
2024-12-19T07:39:00+09:00	39370.0	1080	39385.9	-35.9	SHORT	SL	1212.7
2024-12-19T11:49:00+09:00	39315.0	4800	39165.0	-170.0	LONG	HORIZON	1042.7
2024-12-19T19:29:00+09:00	38730.0	3600	38670.0	-80.0	LONG	HORIZON	962.7
2024-12-20T00:12:00+09:00	38825.0	240	38850.0	5.0	LONG	HORIZON	967.7
2024-12-20T07:32:00+09:00	39360.0	900	39330.0	10.0	SHORT	TP	977.7
2024-12-20T13:14:00+09:00	39160.0	480	39130.0	10.0	SHORT	TP	987.7
2024-12-20T23:33:00+09:00	38735.0	540	38765.0	10.0	LONG	TP	997.7
2024-12-21T07:33:00+09:00	39250.0	1200	39220.0	10.0	SHORT	TP	1007.7
2024-12-23T17:57:00+09:00	39030.0	3600	38990.0	-60.0	LONG	HORIZON	947.7
2024-12-24T00:08:00+09:00	39175.0	480	39175.0	-20.0	SHORT	HORIZON	927.7
2024-12-24T02:16:00+09:00	38605.0	360	38627.8	-42.8	SHORT	SL	884.9
2024-12-24T06:47:00+09:00	38445.0	2640	38475.0	10.0	LONG	TP	894.9
2024-12-25T17:46:00+09:00	39250.0	480	39254.5	-24.5	SHORT	SL	870.4
2024-12-26T20:05:00+09:00	39270.0	480	39300.0	10.0	LONG	TP	880.4
2024-12-27T14:42:00+09:00	39685.0	360	39693.7	-28.7	SHORT	SL	851.8
2024-12-27T23:44:00+09:00	40395.0	1140	40360.7	14.3	SHORT	TP	866.1
2024-12-30T17:48:00+09:00	40200.0	900	40147.5	32.5	SHORT	TP	898.6
2024-12-30T23:34:00+09:00	39885.0	2520	39925.0	20.0	LONG	HORIZON	918.6
