entry_ts	entry_price	exit_ts	exit_price	pnl	dir	reason
2024-11-25 12:45:00.000000000	38705.0	2024-11-25 13:17:00.000000000	38805.0	-120.0	SHORT	SL
2024-11-25 22:13:00.000000000	38295.0	2024-11-25 23:12:00.000000000	38305.0	-10.0	LONG	HORIZON
2024-11-26 08:49:00.000000000	38630.0	2024-11-26 08:50:00.000000000	38580.6	29.4	SHORT	TP
2024-11-26 14:31:00.000000000	38190.0	2024-11-26 14:39:00.000000000	38237.6	27.6	LONG	TP
2024-11-27 14:46:00.000000000	38080.0	2024-11-27 15:15:00.000000000	38100.0	0.0	LONG	HORIZON
2024-11-28 02:03:00.000000000	37725.0	2024-11-28 03:02:00.000000000	37660.0	-85.0	LONG	HORIZON
2024-11-28 09:11:00.000000000	37985.0	2024-11-28 09:20:00.000000000	38082.6	77.6	LONG	TP
2024-11-28 14:47:00.000000000	38435.0	2024-11-28 14:59:00.000000000	38392.7	22.3	SHORT	TP
2024-11-28 22:46:00.000000000	38035.0	2024-11-28 23:30:00.000000000	37988.4	26.6	SHORT	TP
2024-11-29 02:26:00.000000000	38305.0	2024-11-29 03:28:00.000000000	38270.0	-55.0	LONG	HORIZON
2024-11-29 17:35:00.000000000	38390.0	2024-11-29 18:34:00.000000000	38415.0	5.0	LONG	HORIZON
2024-12-02 14:34:00.000000000	38490.0	2024-12-02 15:09:00.000000000	38435.5	34.5	SHORT	TP
2024-12-03 08:46:00.000000000	38625.0	2024-12-03 08:50:00.000000000	38666.5	21.5	LONG	TP
2024-12-03 14:36:00.000000000	39385.0	2024-12-03 14:49:00.000000000	39338.3	26.7	SHORT	TP
2024-12-04 05:31:00.000000000	39260.0	2024-12-04 08:46:00.000000000	39289.5	9.5	LONG	TP
2024-12-04 11:13:00.000000000	39125.0	2024-12-04 12:12:00.000000000	39070.0	-75.0	LONG	HORIZON
2024-12-04 17:02:00.000000000	39230.0	2024-12-04 17:06:00.000000000	39330.0	-120.0	SHORT	SL
2024-12-05 08:46:00.000000000	39590.0	2024-12-05 09:08:00.000000000	39553.3	16.7	SHORT	TP
2024-12-05 14:31:00.000000000	39400.0	2024-12-05 14:33:00.000000000	39444.7	24.7	LONG	TP
2024-12-06 15:01:00.000000000	39075.0	2024-12-06 15:09:00.000000000	39120.0	25.0	LONG	TP
2024-12-06 22:12:00.000000000	39555.0	2024-12-06 22:18:00.000000000	39524.7	10.3	SHORT	TP
2024-12-09 09:06:00.000000000	39230.0	2024-12-09 09:17:00.000000000	39168.3	41.7	SHORT	TP
2024-12-09 14:50:00.000000000	39075.0	2024-12-09 14:58:00.000000000	39115.8	20.8	LONG	TP
2024-12-10 14:31:00.000000000	39315.0	2024-12-10 15:06:00.000000000	39359.5	24.5	LONG	TP
2024-12-11 08:46:00.000000000	39335.0	2024-12-11 09:05:00.000000000	39299.5	15.5	SHORT	TP
2024-12-11 14:35:00.000000000	39305.0	2024-12-11 14:48:00.000000000	39336.5	11.5	LONG	TP
2024-12-12 08:47:00.000000000	39970.0	2024-12-12 09:00:00.000000000	39918.4	31.6	SHORT	TP
2024-12-12 14:32:00.000000000	39955.0	2024-12-12 14:37:00.000000000	39911.1	23.9	SHORT	TP
2024-12-13 08:48:00.000000000	39735.0	2024-12-13 08:54:00.000000000	39695.0	20.0	SHORT	TP
2024-12-13 14:31:00.000000000	39410.0	2024-12-13 14:38:00.000000000	39437.5	7.5	LONG	TP
2024-12-16 08:59:00.000000000	39525.0	2024-12-16 09:21:00.000000000	39575.8	30.8	LONG	TP
2024-12-16 15:13:00.000000000	39420.0	2024-12-16 15:15:00.000000000	39410.0	-30.0	LONG	HORIZON
2024-12-18 03:41:00.000000000	39295.0	2024-12-18 04:31:00.000000000	39273.1	1.9	SHORT	TP
2024-12-18 14:47:00.000000000	39190.0	2024-12-18 15:15:00.000000000	39170.0	0.0	SHORT	HORIZON
2024-12-19 02:38:00.000000000	39370.0	2024-12-19 02:39:00.000000000	39348.4	1.6	SHORT	TP
2024-12-19 10:17:00.000000000	38705.0	2024-12-19 10:24:00.000000000	38795.0	70.0	LONG	TP
2024-12-19 17:13:00.000000000	39245.0	2024-12-19 18:14:00.000000000	39275.0	-50.0	SHORT	HORIZON
2024-12-20 17:02:00.000000000	39240.0	2024-12-20 17:10:00.000000000	39140.0	-120.0	LONG	SL
2024-12-23 21:40:00.000000000	38380.0	2024-12-23 21:43:00.000000000	38412.7	12.7	LONG	TP
2024-12-24 10:13:00.000000000	39105.0	2024-12-24 10:21:00.000000000	39054.5	30.5	SHORT	TP
2024-12-24 20:22:00.000000000	38995.0	2024-12-24 20:48:00.000000000	38971.8	3.2	SHORT	TP
2024-12-25 14:50:00.000000000	38975.0	2024-12-25 14:58:00.000000000	38992.9	-2.1	LONG	TP
2024-12-27 08:55:00.000000000	39660.0	2024-12-27 09:00:00.000000000	39714.3	34.3	LONG	TP
2024-12-27 13:47:00.000000000	40305.0	2024-12-27 14:17:00.000000000	40353.1	28.1	LONG	TP
2024-12-27 19:57:00.000000000	39430.0	2024-12-27 20:37:00.000000000	39446.3	-3.7	LONG	TP
2024-12-30 04:46:00.000000000	40180.0	2024-12-30 05:06:00.000000000	40145.5	14.5	SHORT	TP
2024-12-30 12:51:00.000000000	39925.0	2024-12-30 13:32:00.000000000	39957.8	12.8	LONG	TP
2024-12-30 22:45:00.000000000	40280.0	2024-12-30 22:59:00.000000000	40254.2	5.8	SHORT	TP
