 2024-11-29: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 10.0, avg_pnl: 10.0, score: 0.026925945994308045, threshold_trade: 0.62744140625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 4, trades: []
 2024-12-02: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 22.0, avg_pnl: 22.85254669189453, score: 1.0880146477980388, threshold_trade: 0.45196533203125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 31, trades: []
 2024-12-03: n_trades: 3, win_rate: 0.0, pf: 0.0, pnl: -259.0, avg_pnl: -86.66666412353516, score: -2.0485215519985824, threshold_trade: 0.474853515625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 79, trades: []
 2024-12-04: n_trades: 0, win_rate: 0.0, score: -inf
 2024-12-05: n_trades: 2, win_rate: 0.5, pf: 0.5150046793619791, pnl: -36.0, avg_pnl: -18.18732452392578, score: -0.17083620578191494, threshold_trade: 0.49072265625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 22, trades: []
 2024-12-06: n_trades: 2, win_rate: 0.0, pf: 0.0, pnl: -235.0, avg_pnl: -117.712890625, score: -1.6677000345140325, threshold_trade: 0.549365234375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 30, trades: []
 2024-12-09: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 205.0, avg_pnl: 205.0, score: 1.1434798197034282, threshold_trade: 0.495849609375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 9, trades: []
 2024-12-10: n_trades: 2, win_rate: 0.5, pf: 0.9423711601929424, pnl: -1.0, avg_pnl: -0.88671875, score: -0.12275968651221202, threshold_trade: 0.4169921875, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 96, trades: []
 2024-12-11: n_trades: 2, win_rate: 0.5, pf: 0.795645959059114, pnl: -5.0, avg_pnl: -2.9100494384765625, score: -0.18047280097645602, threshold_trade: 0.505, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 52, trades: []
 2024-12-12: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.8055034357408621, pnl: -9.0, avg_pnl: -3.2841556072235107, score: -0.12417922973164795, threshold_trade: 0.41015625, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 22, trades: []
 2024-12-13: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 83.0, avg_pnl: 41.936546325683594, score: 1.8669671184052805, threshold_trade: 0.473388671875, threshold_dir: 0.65, min_dir_conf: 0.65, raw_signals_count: 36, trades: []
 2024-12-16: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 25.0, avg_pnl: 25.467266082763672, score: 1.089985884144275, threshold_trade: 0.5361328125, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 22, trades: []
 2024-12-17: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.15973060361800656, pnl: -130.0, avg_pnl: -43.41392135620117, score: -0.3788219516424268, threshold_trade: 0.443115234375, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 41, trades: []
 2024-12-18: n_trades: 3, win_rate: 0.3333333333333333, pf: 0.4290807955294376, pnl: -48.0, avg_pnl: -16.073457717895508, score: -0.2764590087968356, threshold_trade: 0.446044921875, threshold_dir: 0.75, min_dir_conf: 0.75, raw_signals_count: 77, trades: []
 2024-12-19: n_trades: 4, win_rate: 0.5, pf: 0.08469793701171875, pnl: -228.0, avg_pnl: -57.20637893676758, score: -0.5445864888316881, threshold_trade: 0.42800292968749987, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 108, trades: []
 2024-12-20: n_trades: 3, win_rate: 0.0, pf: 0.0, pnl: -155.0, avg_pnl: -51.96614456176758, score: -2.0729219551382525, threshold_trade: 0.4130859375, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 74, trades: []
 2024-12-23: n_trades: 4, win_rate: 0.25, pf: 0.21260843860339726, pnl: -96.0, avg_pnl: -24.17307472229004, score: -0.3670173001965508, threshold_trade: 0.51953125, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 31, trades: []
 2024-12-24: n_trades: 0, win_rate: 0.0, score: -inf
 2024-12-25: n_trades: 1, win_rate: 0.0, pf: 0.0, pnl: -24.0, avg_pnl: -24.49609375, score: -1.055534885791576, threshold_trade: 0.61865234375, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 5, trades: []
 2024-12-26: n_trades: 1, win_rate: 1.0, pf: inf, pnl: 28.0, avg_pnl: 28.439998626708984, score: 1.0795573065281976, threshold_trade: 0.494384765625, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 31, trades: []
 2024-12-27: n_trades: 2, win_rate: 0.5, pf: 1.5450158059434604, pnl: 15.0, avg_pnl: 7.813312530517578, score: -0.049392320886634575, threshold_trade: 0.505, threshold_dir: 0.55, min_dir_conf: 0.55, raw_signals_count: 17, trades: []
 2024-12-30: n_trades: 2, win_rate: 1.0, pf: inf, pnl: 111.0, avg_pnl: 55.71446990966797, score: 1.819653246673403, threshold_trade: 0.4376464843750001, threshold_dir: 0.6, min_dir_conf: 0.6, raw_signals_count: 24, trades: []
